lat,lon,estado,nombre,tipo,mas informacion,address
19.3689371,-99.0095902,0,,Edificio,Quiero reportar dañor en calzada Igcio Zaragoza 2980 Edificio k3 departamento 204,"Calz. Igcio Zaragoza 2980, Área Federal Parque Ecológico el Salado, 09140 Ciudad de México, CDMX, Mexico"
19.4230343,-98.9778969,0,,Edificio,Grietas visibles sólo algus profundas,"Payatl 2, Talabarteros, 56356 Chimalhuacán, Méx., Mexico"
19.433744,-99.1573558,0,,Edificio,Se cayeron bardas,"París 12, Cuauhtémoc, 06030 Ciudad de México, CDMX, Mexico"
19.4402642,-99.1686647,0,,Edificio,Grietas en el techo visibles y pedazos abiertos a la interperie,"Quetzalcoatl 64, Tlaxpa, 11370 Ciudad de México, CDMX, Mexico"
19.2914925,-99.6967834,0,,Edificio,Grietas,"Niños Héroes, Ojuelos, 51356 San Miguel Zicantepec, Méx., Mexico"
19.3991286,-99.1494383,0,,Edificio,Grietas fuertes y caída de piedras,"Mitla 23, rvarte Oriente, 03020 Ciudad de México, CDMX, Mexico"
17.814413,-97.7885949,0,,Edificio,"hospital dañado, pxs en la calle","2 de Abril 1, Tepeyac, 69006 Huajuapam de León, Oax., Mexico"
19.3828201,-99.14803,0,,Edificio,Tiene grietas,"Rascarrabias 911, Vértiz rvarte, 03600 Ciudad de México, CDMX, Mexico"
19.4328004,-99.1565289,0,,Edificio,Fuga de agua y grietas,"Paseo de la Reforma 107, Tabacalera, 06030 Ciudad de México, CDMX, Mexico"
19.3715161,-99.1919993,0,,Edificio,Grietas en los 4 primeros pisos del Edificio A6 y los departamentos 4 y 104,"Blvd. Adolfo López Mateos 1661, Lomas de Plateros, 01480 Ciudad de México, CDMX, Mexico"
19.4093644,-99.1694634,0,,Edificio,Muchas grietas y paredes caídas,"Calle Amsterdam 213, Hipódromo, 06100 Ciudad de México, CDMX, Mexico"
19.400497,-99.1611247,0,,Edificio,Grietas,"Calle Gabriel Mancera 28, Piedad rvarte, 03103 Ciudad de México, CDMX, Mexico"
19.4879097,-99.0674589,0,,Edificio,"Escuela Primaria Ernesto Alconedo, en extremos de la misma se agrieto bastante y u barda está x caer. Además en patio central de la misma escuela aparecio lo que parece un socavón pues se ve un hundimiento considerable. Favor de revisarla muy bien pues muchos niños dependen de ello. Muchas gracias.","Delegación Gustavo A. Madero 152, Providencia, 57120 Ciudad de México, CDMX, Mexico"
19.4265696,-99.1307637,0,,Edificio,U inclición del Edificio,"Calle del Correo Mayor 122, Centro Histórico, Centro, 06090 Centro, CDMX, Mexico"
19.3521663,-99.1985543,0,,Edificio,Aberturas entre escaleras y departamentos,"Fresnos 34, Tlacopac, 01049 Ciudad de México, CDMX, Mexico"
19.3520627,-99.3088382,0,,Edificio,Grietas en la edificación,"Av. Camino al Bosque & Loma del Padre, Zentlapatl, 05010 Ciudad de México, CDMX, Mexico"
19.3413288,-99.0536345,0,,Edificio,"Son 4 departamentos en planta baja, con grietas que se ven profundas, en paredes de forma diagol, en techos y algus colums, uno de los departamentos que tiene 2 niveles, presenta hundimiento en u esqui. Ayuda por favor, no sabemos que tan grave pueda ser","Av 5 de Mayo 268, La Era I y II, Ciudad de México, CDMX, Mexico"
16.8560742,-99.8136225,0,,Edificio,"Fracturas multiples en muros de carga, y desprendimientos de partes en cades de concreto","Tabares & Aurora, El Coloso, Acapulco, Gro., Mexico"
19.4455693,-99.1544902,0,,Edificio,Pequeñas grietas en escaleras,"Dr. Mariano Azuela 89, Sta María la Ribera, 06400 Ciudad de México, CDMX, Mexico"
19.4475533,-99.1403244,0,,Edificio,Varias grietas en las paredes,"Calle de Galea 199, Guerrero, 06300 Ciudad de México, CDMX, Mexico"
19.3728326,-99.1088185,0,,Edificio,U grieta semiprofunda de aproximadamente 6 metros y se borró el piso,"Biógrafos 76, El Sifón, 09400 Ciudad de México, CDMX, Mexico"
19.4273777,-99.1764945,0,,Edificio,Cuarteaduras y muchas grietas,"Shakespeare 39, Anzures, 11590 Ciudad de México, CDMX, Mexico"
19.6180479,-99.0224634,0,,Edificio,Grietas,"Calle Francisco Leon de la Barra 5, Col. Héroes de Tecamac, Ciudad de México, Méx., Mexico"
19.4216721,-99.1516725,0,,Edificio,Deterioro de muros de Edificio Géminis,"Dr. Lucio 102, Doctores, 06720 Ciudad de México, CDMX, Mexico"
19.3693851,-99.2670033,0,,Edificio,Grietas en paredes de departamentos,"Ernest J. Piper 60, Santa Fe, Paseo de las Lomas, 01330 Ciudad de México, CDMX, Mexico"
19.3952683,-99.1752645,0,,Edificio,Se observan varias fisuras en el cubo de escaleras de emergencia en desde planta baja hasta el séptimo piso. La empresa ICA Fluor ya no permitió a sus empleados regresar a las oficis.,"Dakota 95, Nápoles, 03810 Ciudad de México, CDMX, Mexico"
19.3916252,-99.167808,0,,Edificio,Todo el Edificio está lleno de cuArteaduras,"Calle Torres Adalid 523, Col del Valle Centro, 03100 Ciudad de México, CDMX, Mexico"
19.3775934,-99.1653352,0,,Edificio,"Está grietas en todo el edifico, hay persos durmiendo, la mayoría desalojo.","Calle Pilares 427, Col del Valle Sur, 03100 Ciudad de México, CDMX, Mexico"
19.1841483,-99.0216534,0,,Edificio,"Daños de grietas en paredes de recamaras y sala, patio de servicio y fachada.","Calle Veracruz 106, Villa Milpa Alta, La Concepción, 12000 Ciudad de México, CDMX, Mexico"
19.510691,-99.1374515,0,,Edificio,Las escaleras sufrieron daños,"Av. Guillermo Massieu Helguera 86, La Escalera, 07320 Ciudad de México, CDMX, Mexico"
19.3300744,-99.1770569,0,,Edificio,"Grietas en algus paredes, alcanza todo el espesor de la pared y se presentan debajo de ventas.","Av. Universidad 3000, Edificio A, Delegación Coyoacán, Col. Ciudad Universitaria, 04510 Ciudad de México, CDMX, Mexico"
19.428078,-99.1730606,0,,Edificio,"Varios departamentos tienen grietas profundas, laterales, horizontales y diagoles. Al parecer son tanto en muros de carga como en plafones. El Edificio que está a espaldas del nuestro también presenta daño. No queremos volver hasta no contar con u evaluación profesiol.","Rio Panuco 187, Cuauhtémoc, 06500 Ciudad de México, CDMX, Mexico"
19.4300289,-99.18025,0,,Edificio,Grietas en estructuras,"Calz. Gral. Mariano Escobedo 550, Anzures, 11590 Ciudad de México, CDMX, Mexico"
19.3758273,-99.1865555,0,,Edificio,"En áreas comunis de escaleras y pasillos así como en muros de varios departamentos se perciben nuevas grietas, habrá que tomar encuenta que la estabilidad del Edificio disminuyó con la costruccion de la línea 12 del metro tanto en sus andenes como en sus salidas y entradas a la estación Mixcoac","Avenida Patriotismo 823, Insurgentes Mixcoac, 03920 Ciudad de México, CDMX, Mexico"
19.6793571,-99.2109348,0,,Edificio,Cuarteaduras en paredes del Edificio,"Niños Heroes 2, San Juan Atlamica, 54729 Cuautitlán Izcalli, Méx., Mexico"
19.4076779,-99.1643139,0,,Edificio,Grietas en el cubo escalera,"Tlaxcala 78, Roma Sur, 06760 Ciudad de México, CDMX, Mexico"
19.4519929,-99.1618003,0,,Edificio,Fachada cuarteada,"Calle Cedro 254, Sta María la Ribera, 06400 Ciudad de México, CDMX, Mexico"
19.4478907,-99.1175924,0,,Edificio,"Hay grietas entre las casas 88 y 90 quisiera saber si puede ser peligroso o no. Además hay un poste de madera el cuál está inclido y es propable que se caiga. Agradecería mucho si pudiera venir alguien a revir, de antemano muchas gracias","Yurécuaro 88, Janitzio, 15200 Ciudad de México, CDMX, Mexico"
22.1914501,-97.8361098,0,,Edificio,Grietas en todo el Edificio,"El Mangal, Pescadores, 92030 Cd Cuauhtémoc, Ver., Mexico"
19.3809905,-99.1784062,0,,Edificio,"Grietas en muros, al parecer no son de carga","Caroli 131, Noche Bue, 03720 Ciudad de México, CDMX, Mexico"
19.2616464,-99.1091809,0,,Edificio,Cuarteaduras en pisos y paredes,"Girasol 7, San Marcos, 16050 Ciudad de México, CDMX, Mexico"
19.3870662,-99.2122348,0,,Edificio,Grietas en paredes,"Uruguayos 39, Maria G. de García Ruiz, 01160 Ciudad de México, CDMX, Mexico"
22.1914501,-97.8361098,0,,Edificio,Grietas en todo el Edificio,"El Mangal, Pescadores, 92030 Cd Cuauhtémoc, Ver., Mexico"
19.3501392,-99.1040497,0,,Edificio,Algus grietas,"Camino Antiguo a Culhuacan 65, Estrella del Sur, 09820 Ciudad de México, CDMX, Mexico"
19.428078,-99.1730606,0,,Edificio,Barda caida en azotea y fisuras en departamentos,"Rio Panuco 187, Cuauhtémoc, 06500 Ciudad de México, CDMX, Mexico"
19.40108,-99.1630306,0,,Edificio,muchos deptos tienen grietas,"Calz. Obrero Mundial 195, Col del Valle Nte, 03103 Del Valle Nte, CDMX, Mexico"
19.3560613,-99.0753905,0,,Edificio,Visible a simple vista,"Av. Gavilán 43, San Miguel, 09360 Ciudad de México, CDMX, Mexico"
19.4094362,-99.1612093,0,,Edificio,Se fracturó todo el Edificio,"Calle de Aguascalientes 12, Roma Sur, 06760 Ciudad de México, CDMX, Mexico"
19.4244763,-99.1694656,0,,Edificio,Se agrietó de sobremanera el edifico,"Praga 24, Juárez, 06600 Juárez, CDMX, Mexico"
19.4563655,-99.1878346,0,,Edificio,"Grietas, Edificio viejo. Sobrevivió al terremoto del 85.","Golfo de México 31, Tacuba, 11410 Ciudad de México, CDMX, Mexico"
19.4980604,-99.1687643,0,,Edificio,Hay muchas grietas se cayeron losetas en todo el Edificio,"Calle Pte. 140 839, Industrial Vallejo, 02300 Ciudad de México, CDMX, Mexico"
19.379737,-99.1223444,0,,Edificio,Grietas en el piso y daños en la estructura.,"Calz. de la Viga 1174, El Triunfo, 09430 Ciudad de México, CDMX, Mexico"
18.9952803,-98.194019,0,,Edificio,Hay múltiples grietas en diversas habitaciones y las bardas de la casa,"Fray Juan de Grijalva 2623, Tres Cruces, Puebla, Pue., Mexico"
19.4434238,-99.1572181,0,,Edificio,"Grieta en la sala, no sabemos cómo evaluar la situación o si tenemos que desalojar. Gracias","Dr. Atl 65, Sta María la Ribera, 06400 Ciudad de México, CDMX, Mexico"
19.3757104,-99.122678,0,,Edificio,Derrumbe parcial de oficis. Vidrios rotos.,"Playa Pie de la Cuesta & Cardiologos, El Retoño, Ciudad de México, CDMX, Mexico"
19.4311706,-99.184079,0,,Edificio,Grietas en todas las paredes,"Av. Sudermann 404, Polanco, Polanco V Secc, 11560 Ciudad de México, CDMX, Mexico"
19.3808172,-99.1567497,0,,Edificio,"Múltiples grietas en todo el Edificio, algus de ellas al punto de casi poder ver hacia afuera atravez de espacios entre los ladrillos.","Angel Urraza 1525, Vértiz rvarte, 03600 Ciudad de México, CDMX, Mexico"
19.4050686,-99.1506396,0,,Edificio,Grietas dentro del Edificio,"Uruguay, Buenos Aires, 06780 Ciudad de México, CDMX, Mexico"
19.5452873,-99.1545942,0,,Edificio,Grietas en las paredes y afectación en el techo,"Allende, Pueblosan Miguel Chalma, Tlalnepantla, Méx., Mexico"
19.4013294,-99.2069833,0,,Edificio,Grietas en el Edificio y es u escuela,"Av Observatorio 400, 16 de Septiembre, 11810 Ciudad de México, CDMX, Mexico"
19.2547953,-99.058399,0,,Edificio,Grietas y derrumbes de bardas,"13 de Septiembre 52, San Gregorio Atlapulco, 16600 Ciudad de México, CDMX, Mexico"
19.3452522,-99.0458773,0,,Edificio,Cuartiaduras en pared techo y piso en la parte de atrás de la casa,"Calle 63 45, Santa Cruz Meyehualco, 09290 Ciudad de México, CDMX, Mexico"
19.3445638,-99.1241568,0,,Edificio,El Edificio vecino se recargó en el inmueble reportado.,"Paseo de Los Framboyanes 110, Paseos de Taxqueña, 04250 Ciudad de México, CDMX, Mexico"
19.3655403,-99.1945936,0,,Edificio,Hay grietas en todos los pisos de los Edificios,"Mixcoac 3, Merced Gómez, 01600 Ciudad de México, CDMX, Mexico"
19.4818531,-99.201364,0,,Edificio,En escaleras,"Campo Sarlat 80, San Bartolo Cahualtongo, 02720 Ciudad de México, CDMX, Mexico"
19.4135577,-99.1651891,0,,Edificio,Perso atrapada,"Medellín 153, Roma Nte., 06700 Ciudad de México, CDMX, Mexico"
19.3856816,-99.1688062,0,,Edificio,"Hay muchas grietas importantes en todo el Edificio, desde la fachada hasta el interior de los departamentos.","Cerrada San Borja 6, Col del Valle Centro, 03100 Ciudad de México, CDMX, Mexico"
19.3016969,-99.117863,0,,Edificio,Prepa 5 con daños en los Edificios,"Calz. del Hueso, Ciudad de México, CDMX, Mexico"
19.6794721,-99.2108738,0,,Edificio,"Los Edificios se encuentran fisurados, el quinto piso y el primero de la manza D Lote 6 Edificio E Departamento 102","Niños Heroes 102, San Juan Atlamica, 54729 Cuautitlán Izcalli, Méx., Mexico"
19.3809638,-99.1480977,0,,Edificio,Grieta,"Calle San Borja 108, Independencia, 03630 Ciudad de México, CDMX, Mexico"
19.4888156,-99.1235066,0,,Edificio,Grietas,"Av. Insurgentes Nte. 1880, Lindavista, 07300 Ciudad de México, CDMX, Mexico"
19.3376619,-99.0404272,0,,Edificio,Grietas en fachada y escaleras,"Benito Juárez 33, Santa Cruz Meyehualco, 09700 Ciudad de México, CDMX, Mexico"
19.3599335,-99.1460218,0,,Edificio,"Los 2 primeros pisos desprendimiento de recubrimiento, se cayó un pedazo de barda aquí","Calle Balboa 1016, Portales Sur, 03300 Ciudad de México, CDMX, Mexico"
19.3050774,-99.1806744,0,,Edificio,Multiples Grietas en cada departamento,"Du 16, Insurgentes Cuicuilco, 04530 Ciudad de México, CDMX, Mexico"
19.3415336,-99.1408259,0,,Edificio,Grietas y undimiento del contorno del Edificio,"Eje 9 Sur & Cerro del Sombrero, Campestre Churubusco, 04200 Ciudad de México, CDMX, Mexico"
19.3642766,-99.1853008,0,,Edificio,"Grietas en piso 3. Pueden verse desde exterior, ademas de interior. Se solicita revisión, baja prioridad.","José María Velasco 70, San José Insurgentes, 03900 Ciudad de México, CDMX, Mexico"
19.4190158,-99.1727529,0,,Edificio,Varias fisuras en áreas comunes (Cobo de escalera) y en paredes de algunos departamentos.,"Av Sonora 49, Roma Nte., 06700 Ciudad de México, CDMX, Mexico"
19.4555443,-99.1863916,0,,Edificio,Muy mal no nos dejan habitar lo por seguridad tenemos miedo que se derrumbe totalmente ayúdenos por favor es nuestro patrimonio gracias,"Golfo Gabes 51, Tacuba, 11410 Ciudad de México, CDMX, Mexico"
19.381571,-99.1815862,0,,Edificio,grietas y ladeo,"Jordaens 11, Cd de los Deportes, 03710 De los Deportes, CDMX, Mexico"
19.2617181,-99.118375,0,,Edificio,Grietas 2.5 mts de altura y de 3-4 mts de largo,"Dinteles 26, Jardines del Sur, 16050 Ciudad de México, CDMX, Mexico"
19.4143165,-99.1561344,0,,Edificio,Las grietas del Edificio se abrieron más,"Mérida 208, Roma Nte., 06700 Ciudad de México, CDMX, Mexico"
19.4838971,-99.1206481,0,,Edificio,Grietas,"Ticoman 78, Tepeyac Insurgentes, 07020 Ciudad de México, CDMX, Mexico"
19.43301,-99.1664134,0,,Edificio,Hay un edifico justo atrás q se recargó en otro... urge saber la gravedad de posible derrumbe!!!,"Río Eufrates 24, Cuauhtémoc, 06500 Ciudad de México, CDMX, Mexico"
19.4555443,-99.1863916,0,,Edificio,Muy mal no nos dejan habitar lo por seguridad tenemos miedo que se derrumbe totalmente ayúdenos por favor es nuestro patrimonio gracias,"Golfo Gabes 51, Tacuba, 11410 Ciudad de México, CDMX, Mexico"
19.4301302,-99.2027556,0,,Edificio,Algus paredes presentan cuarteaduras,"Carlos Dickens 52, Polanco, Polanco II Secc, 11550 Ciudad de México, CDMX, Mexico"
19.4383029,-99.0834357,0,,Edificio,Grieta en el piso del primer piso,"Calle Quetzalcoatl 124, Peñón de los Baños, 15520 Ciudad de México, CDMX, Mexico"
19.4071294,-99.1635906,0,,Edificio,Grietas diagoles muy profundas en muros y colums en la PB y primer piso.,"Medellín 281, Roma Sur, 06760 Ciudad de México, CDMX, Mexico"
19.4611937,-99.1337483,0,,Edificio,Grita en balcón,"Beethoven 103, Peralvillo, 06220 Ciudad de México, CDMX, Mexico"
19.3715161,-99.1919993,0,,Edificio,"Gritas en los departamentos, las paredes tiene hoyos, se alcanza a ver el exterior","Blvd. Adolfo López Mateos 1661, Lomas de Plateros, 01480 Ciudad de México, CDMX, Mexico"
19.2842714,-99.2096257,0,,Edificio,"Fractura en la estructura de escaleras, paredes, y y afectaciones a departamentos en general.","Benito Juárez 550, Miguel Hidalgo 3ra Secc, 14250 Ciudad de México, CDMX, Mexico"
19.4362638,-99.1879737,0,,Edificio,Grietas y cristales rotos,"Hegel 141, Polanco, Polanco V Secc, 11560 Ciudad de México, CDMX, Mexico"
19.3753616,-99.1549011,0,,Edificio,"No es el Edificio sino el colindante. Hay escombro en mi patio, ese Edificio tiene 15 pisos o mas, si se desploma o daña puede caer encima de pilares 1109, es importante u revision de proteccion civil","Calle Pilares 1109, Letran Valle, 03650 Ciudad de México, CDMX, Mexico"
19.3916251,-99.1467602,0,,Edificio,Grietas en las paredes del estaciomiento,"Eje Central Lázaro Cárdes 677, rvarte Oriente, 03020 Ciudad de México, CDMX, Mexico"
19.352833,-99.3009574,0,,Edificio,María Ele,"Avenida Veracruz 115, Cuajimalpa, 05000 Ciudad de México, CDMX, Mexico"
19.322701,-99.0560952,0,,Edificio,"hay grietas en piso, pared ,banqueta","Tercera Cda. Fresnos 12, Consejo Agrarista Mexicano, 09760 Ciudad de México, CDMX, Mexico"
19.4514536,-99.1071755,0,,Edificio,Grietas largas y profundas en varios departamentos,"Marmoleria 352, 5o Tramo 20 de Noviembre, 15300 Ciudad de México, CDMX, Mexico"
19.4770303,-99.1515511,0,,Edificio,Grietas en fachada,"Calle 25 157, Pro Hogar, 02600 Ciudad de México, CDMX, Mexico"
19.3768214,-99.1824316,0,,Edificio,Grietas en la escalera y colum del primer Edificio,"Calle Augusto Rodin 358, San Juan, 03740 Ciudad de México, CDMX, Mexico"
19.4329445,-99.1241952,0,,Edificio,El Edificio se agrieto de un costado y se recargo en la construcción de lado que es un Edificio pequeño (estaciomiento).,"Emiliano Zapata 98, Centro, Zo Centro, 15100 Ciudad de México, CDMX, Mexico"
19.4287887,-99.1765482,0,,Edificio,"Daños en techos, paredes, tuberias, escaleras","Descartes 62, Anzures, 11590 Ciudad de México, CDMX, Mexico"
19.3594074,-99.0606566,0,,Edificio,Hay grietas en la parte baja de los Edificios que recorre casi por completo varios Edificios,"Av Batallones Rojos 205, Iztapalapa, 09200 Ciudad de México, CDMX, Mexico"
19.3842621,-99.2253908,0,,Edificio,Grietas importantes. Mz 9 lt 26,"Paso Granite, La Palmita, Ciudad de México, CDMX, Mexico"
19.3722316,-99.0671057,0,,Edificio,El Edificio esta en muy mal estado,"Sur 25 301, Sideral, Ciudad de México, CDMX, Mexico"
19.3860317,-99.1948284,0,,Edificio,Socavón en u pared,"Álvaro Obregón, Carola, 01180 Ciudad de México, CDMX, Mexico"
19.380158,-99.1909814,0,,Edificio,Leve,"Calle Murillo 78, Santa María Nonoalco, 03700 Álvaro Obregón, CDMX, Mexico"
19.4896206,-99.1865442,0,,Edificio,Cuarteado el muro del 5 nivel de los 2 Edificios,"Antigua Calz. de Guadalupe 96, Nuevo San Rafael, 02200 Ciudad de México, CDMX, Mexico"
19.4176131,-99.1714919,0,,Edificio,"El Edificio presenta grietas en paredes y estructura de escaleras, se percibió fuerte olor a gas pero se cerró el paso del mismo y de igual manera fuga de agua. El Edificio de al lado es un hospital que quedó desalojado y acordodo.","Av Sonora 91, Roma Nte., 06700 Ciudad de México, CDMX, Mexico"
19.6407608,-99.0849182,0,,Edificio,Grietas y separacion del Edificios,"San Rafael, 55719 San Francisco Coacalco, Méx., Mexico"
